protein,query,helper,smiles,affinity
AR,2AM9,CHEMBL103,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,8.5
AR,2AM9,CHEMBL364368,CN(C(=O)C)c1ccc(cc1)[C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#C)[C@@H]4CCC5=CC(=O)CCC5=C24,8.9
AR,2AM9,CHEMBL3765823,Cc1c(Cl)c(ccc1N[C@@H]2CCCC[C@@]2(C)O)C#N,16.9
AR,2AM9,CHEMBL1393,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]45CCC(=O)O5)[C@H]13,39.4
AR,2AM9,CHEMBL3590187,CCC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(=O)CO,40.0
AR,2AM9,CHEMBL82307,COc1ccc2c(CCC3=CC(=O)CC[C@]23Cc4ccccc4)c1,54.0
AR,2AM9,CHEMBL163142,CN1[C@H]2[C@H](CCCC2(C)C)c3cc4C(=CC(=O)N(C)c4cc13)C(F)(F)F,59.0
AR,2AM9,CHEMBL162368,CC1(C)CCC[C@H]2[C@@H]1Nc3cc4nc(O)cc(c4cc23)C(F)(F)F,79.0
AR,2AM9,CHEMBL77779,Oc1ccc2c(CC[C@@H]3C[C@](O)(CC[C@@]23Cc4ccccc4)C#CCl)c1,130.0
AR,2AM9,CHEMBL78646,Oc1ccc2c(CCC3=CC(=O)CC[C@@]23Cc4ccccc4)c1,180.0
AR,2AM9,CHEMBL78625,CC#C[C@@]1(O)CC[C@]2(Cc3ccccc3)[C@H](CCc4cc(O)ccc24)C1,650.0
AR,2AM9,CHEMBL78807,COc1ccc2c(CCC3=CC(=O)CC[C@@]23Cc4ccccc4)c1,690.0
AR,2AMB,CHEMBL27769,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O,0.2
AR,2AMB,CHEMBL1170,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0.25
AR,2AMB,CHEMBL166444,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@]12C,0.4
AR,2AMB,CHEMBL1276308,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)c5ccc(cc5)N(C)C,0.65
AR,2AMB,CHEMBL3765171,Cc1c(Cl)c(ccc1N[C@@H]2CCC[C@]2(C)O)C#N,0.68
AR,2AMB,CHEMBL229160,CC[C@H]1[C@@H]2[C@H](O)CCN2C(=O)N1c3ccc(C#N)c(Cl)c3C,0.7
AR,2AMB,CHEMBL483745,CC(C)[C@@H]1O\C(=N/c2ccc(C#N)c(Cl)c2C)\N3CC[C@@H](O)[C@@H]13,0.7
AR,2AMB,CHEMBL229861,CC[C@H]1[C@@H]2[C@@H](O)CCN2C(=O)N1c3ccc(C#N)c(Cl)c3C,0.9
AR,2AMB,CHEMBL229916,CC[C@@H]1[C@@H]2[C@@H](O)CCN2C(=O)N1c3ccc(C#N)c(Cl)c3C,1.6
AR,2AMB,CHEMBL717,C[C@H]1C[C@@H]2[C@H](CC[C@@]3(C)[C@H]2CC[C@]3(OC(=O)C)C(=O)C)[C@@]4(C)CCC(=O)C=C14,2.9
AR,2AMB,CHEMBL1445,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C,5.7
AR,2AMB,CHEMBL103,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,8.5
AR,2AMB,CHEMBL364368,CN(C(=O)C)c1ccc(cc1)[C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#C)[C@@H]4CCC5=CC(=O)CCC5=C24,8.9
AR,2AMB,CHEMBL1393,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]45CCC(=O)O5)[C@H]13,39.4
AR,2AMB,CHEMBL3590187,CCC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(=O)CO,40.0
AR,2AMB,CHEMBL82307,COc1ccc2c(CCC3=CC(=O)CC[C@]23Cc4ccccc4)c1,54.0
AR,2AMB,CHEMBL77779,Oc1ccc2c(CC[C@@H]3C[C@](O)(CC[C@@]23Cc4ccccc4)C#CCl)c1,130.0
AR,2AMB,CHEMBL78646,Oc1ccc2c(CCC3=CC(=O)CC[C@@]23Cc4ccccc4)c1,180.0
AR,2AMB,CHEMBL78625,CC#C[C@@]1(O)CC[C@]2(Cc3ccccc3)[C@H](CCc4cc(O)ccc24)C1,650.0
AR,2AMB,CHEMBL78807,COc1ccc2c(CCC3=CC(=O)CC[C@@]23Cc4ccccc4)c1,690.0
AR,2AX9,CHEMBL491,CC(C)(O)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+](=O)[O-],2.0
AR,2AX9,CHEMBL197595,C[C@@H]1CN([C@@H](C)CN1C(=O)Nc2ccc(nc2)C(F)(F)F)c3ccc(C#N)c(c3)C(F)(F)F,4.6
AR,2AX9,CHEMBL188297,[O-][N+](=O)c1ccc(cc1C(F)(F)F)N2C(=O)[C@@H]3[C@@H]4CC[C@@H](C4)[C@@H]3C2=O,5.0
AR,2AX9,CHEMBL237682,OCCN(CC(F)(F)F)c1ccc2NC(=O)C=C(c2c1)C(F)(F)F,6.6
AR,2AX9,CHEMBL227590,CCCN1CCOc2cc3NC(=O)C=C(c3cc12)C(F)(F)F,9.6
AR,2AX9,CHEMBL235346,CC(C)CN(CC(F)(F)F)c1ccc2NC(=O)C=C(C)c2c1,12.0
AR,2AX9,CHEMBL237472,CC(C)(C)CN(CC(F)(F)F)c1ccc2NC(=O)C=C(c2c1)C(F)(F)F,12.0
AR,2AX9,CHEMBL237261,CCCN(CC(F)(F)F)c1ccc2NC(=O)C=C(c2c1)C(F)(F)F,12.0
AR,2AX9,CHEMBL48159,C[C@@](O)(CBr)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+](=O)[O-],16.5
AR,2AX9,CHEMBL227645,CC(C)CN1CCOc2cc3NC(=O)C=C(c3cc12)C(F)(F)F,17.0
AR,2AX9,CHEMBL3706928,CCOC(=O)CN(CC(F)(F)F)c1ccc2NC(=O)C=C(c2c1)C(F)(F)F,19.0
AR,2AX9,CHEMBL1165497,Cc1ccc(cc1)C(=O)C[C@@H](Nc2ccc(cc2)[N+](=O)[O-])c3cccc(F)c3,24.2
AR,2AX9,CHEMBL237681,FC(F)(F)CN(CC(F)(F)C(F)(F)F)c1ccc2NC(=O)C=C(c2c1)C(F)(F)F,31.0
AR,2AX9,CHEMBL3706911,CC(C)(C)CNc1ccc2NC(=O)C=C(c2c1)C(F)(F)F,56.0
AR,2AX9,CHEMBL3706910,CC(C)CNc1ccc2NC(=O)C=C(c2c1)C(F)(F)F,59.0
AR,2AX9,CHEMBL63560,C[C@](O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc2ccc(C#N)c(c2)C(F)(F)F,70.0
AR,2AX9,CHEMBL3706908,FC(F)(F)C1=CC(=O)Nc2ccc(NCC(F)(F)C(F)(F)F)cc12,78.0
AR,2AX9,CHEMBL49615,C[C@](O)(CBr)C(=O)Nc1ccc(N)c(c1)C(F)(F)F,80.9
AR,2AX9,CHEMBL391940,FC(F)(F)CCN(CC(F)(F)F)c1ccc2NC(=O)C=C(c2c1)C(F)(F)F,116.0
AR,2AX9,CHEMBL1164158,Cc1ccc(cc1)C(=O)C[C@H](Nc2ccc(cc2)[N+](=O)[O-])c3cccc(F)c3,342.0
AR,2HVC,CHEMBL238330,FC(F)C1=CC(=O)Nc2ccc(cc12)N(CC(F)(F)F)CC(F)(F)F,0.4
AR,2HVC,CHEMBL237045,FC(F)CN(CC(F)F)c1ccc2NC(=O)C=C(c2c1)C(F)(F)F,0.5
AR,2HVC,CHEMBL238122,CC1=CC(=O)Nc2ccc(cc12)N(CC(F)(F)F)CC(F)(F)F,1.4
AR,2HVC,CHEMBL440980,FC(F)CN(CC(F)(F)F)c1ccc2NC(=O)C=C(c2c1)C(F)(F)F,1.7
AR,2HVC,CHEMBL393664,FC(F)CN(CC(F)(F)Cl)c1ccc2NC(=O)C=C(c2c1)C(F)(F)F,2.3
AR,2HVC,CHEMBL237474,FC(F)(F)CN(CCCl)c1ccc2NC(=O)C=C(c2c1)C(F)(F)F,2.6
AR,2HVC,CHEMBL237262,CC(C)N(CC(F)(F)F)c1ccc2NC(=O)C=C(c2c1)C(F)(F)F,2.9
AR,2HVC,CHEMBL394194,C[C@H](CCl)N(CC(F)(F)F)c1ccc2NC(=O)C=C(c2c1)C(F)(F)F,5.4
AR,2HVC,CHEMBL238123,CCC1=CC(=O)Nc2ccc(cc12)N(CC(F)(F)F)CC(F)(F)F,5.4
AR,2HVC,CHEMBL428026,FC(F)(F)CN(CC(Cl)Cl)c1ccc2NC(=O)C=C(c2c1)C(F)(F)F,6.0
AR,2HVC,CHEMBL237682,OCCN(CC(F)(F)F)c1ccc2NC(=O)C=C(c2c1)C(F)(F)F,6.6
AR,2HVC,CHEMBL217769,CCN(CC(F)(F)F)c1ccc2nc(O)cc(c2c1)C(F)(F)F,7.1
AR,2HVC,CHEMBL235127,C[C@@H](N(CC(F)(F)F)c1ccc2NC(=O)C=C(c2c1)C(F)(F)F)C(F)(F)F,9.2
AR,2HVC,CHEMBL235347,C[C@@H](CCl)N(CC(F)(F)F)c1ccc2NC(=O)C=C(c2c1)C(F)(F)F,9.8
AR,2HVC,CHEMBL237472,CC(C)(C)CN(CC(F)(F)F)c1ccc2NC(=O)C=C(c2c1)C(F)(F)F,12.0
AR,2HVC,CHEMBL237261,CCCN(CC(F)(F)F)c1ccc2NC(=O)C=C(c2c1)C(F)(F)F,12.0
AR,2HVC,CHEMBL3706928,CCOC(=O)CN(CC(F)(F)F)c1ccc2NC(=O)C=C(c2c1)C(F)(F)F,19.0
AR,2HVC,CHEMBL237681,FC(F)(F)CN(CC(F)(F)C(F)(F)F)c1ccc2NC(=O)C=C(c2c1)C(F)(F)F,31.0
AR,2HVC,CHEMBL235128,C[C@H](N(CC(F)(F)F)c1ccc2NC(=O)C=C(c2c1)C(F)(F)F)C(F)(F)F,112.0
AR,2HVC,CHEMBL3706929,FC(F)(F)CN(C(=O)C(F)(F)F)c1ccc2NC(=O)C=C(c2c1)C(F)(F)F,1000.0
AR,3B5R,CHEMBL296323,C[C@](O)(CBr)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+](=O)[O-],0.3
AR,3B5R,CHEMBL3623125,C[C@]12C[C@@H](NS(=O)(=O)c3ccccc3F)[C@](C)(O1)[C@H]4[C@@H]2C(=O)N(C4=O)c5ccc(C#N)c(c5)C(F)(F)F,1.0
AR,3B5R,CHEMBL3623127,CCS(=O)(=O)N[C@@H]1C[C@@]2(C)O[C@]1(C)[C@H]3[C@@H]2C(=O)N(C3=O)c4ccc(C#N)c(c4)C(F)(F)F,1.7
AR,3B5R,CHEMBL491,CC(C)(O)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+](=O)[O-],2.0
AR,3B5R,CHEMBL3623126,C[C@]12C[C@@H](NS(=O)(=O)c3cccnc3)[C@](C)(O1)[C@H]4[C@@H]2C(=O)N(C4=O)c5ccc(C#N)c(c5)C(F)(F)F,2.0
AR,3B5R,CHEMBL230694,Cc1c(ccc(C#N)c1C(F)(F)F)N2C(=O)[C@@H]3[C@H](O)CCN3C2=O,2.9
AR,3B5R,CHEMBL3623119,CCC(=O)N[C@@H]1C[C@@]2(C)O[C@]1(C)[C@H]3[C@@H]2C(=O)N(C3=O)c4ccc(C#N)c(c4)C(F)(F)F,3.0
AR,3B5R,CHEMBL397217,CCc1c(ccc(C#N)c1C(F)(F)F)N2C(=O)[C@@H]3[C@H](O)CCN3C2=O,3.3
AR,3B5R,CHEMBL1210152,C[C@]12CN(C[C@](C)(O1)[C@H]3[C@@H]2C(=O)N(C3=O)c4ccc(C#N)c(c4)C(F)(F)F)c5cc(Cl)ncn5,3.5
AR,3B5R,CHEMBL1210910,CON1C[C@@]2(C)O[C@@](C)(C1)[C@H]3[C@@H]2C(=O)N(C3=O)c4ccc(C#N)c(c4)C(F)(F)F,3.7
AR,3B5R,CHEMBL197595,C[C@@H]1CN([C@@H](C)CN1C(=O)Nc2ccc(nc2)C(F)(F)F)c3ccc(C#N)c(c3)C(F)(F)F,4.6
AR,3B5R,CHEMBL1209973,CCOC(=O)N1C[C@@]2(C)O[C@@](C)(C1)[C@H]3[C@@H]2C(=O)N(C3=O)c4ccc(C#N)c(c4)C(F)(F)F,5.7
AR,3B5R,CHEMBL1210214,C[C@]12CN(C[C@](C)(O1)[C@H]3[C@@H]2C(=O)N(C3=O)c4ccc(C#N)c(c4)C(F)(F)F)c5ncccn5,6.1
AR,3B5R,CHEMBL1210033,CCCOC(=O)N1C[C@@]2(C)O[C@@](C)(C1)[C@H]3[C@@H]2C(=O)N(C3=O)c4ccc(C#N)c(c4)C(F)(F)F,6.6
AR,3B5R,CHEMBL3623122,CN1CCN(CC1)OC(=O)N[C@@H]2C[C@@]3(C)O[C@]2(C)[C@H]4[C@@H]3C(=O)N(C4=O)c5ccc(C#N)c(c5)C(F)(F)F,7.0
AR,3B5R,CHEMBL388421,O[C@@H]1CCN2[C@@H]1C(=O)N(C2=O)c3ccc(C#N)c(c3)C(F)(F)F,7.8
AR,3B5R,CHEMBL48159,C[C@@](O)(CBr)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+](=O)[O-],16.5
AR,3B5R,CHEMBL63560,C[C@](O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc2ccc(C#N)c(c2)C(F)(F)F,70.0
AR,3B5R,CHEMBL49615,C[C@](O)(CBr)C(=O)Nc1ccc(N)c(c1)C(F)(F)F,80.9
AR,3B5R,CHEMBL3588968,CNC(=O)c1ccc(cc1F)N2CCC(=O)N(C2=S)c3ccc(C#N)c(c3)C(F)(F)F,575.6
AR,3B65,CHEMBL484727,Cc1c(Cl)c(ccc1\N=C\2/O[C@@H]([C@@H]3[C@@H](O)CCN23)C(F)(F)F)C#N,0.2
AR,3B65,CHEMBL296323,C[C@](O)(CBr)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+](=O)[O-],0.3
AR,3B65,CHEMBL484728,Cc1c(Cl)c(ccc1\N=C\2/O[C@H]([C@@H]3[C@H](O)CCN23)C(F)(F)F)C#N,0.3
AR,3B65,CHEMBL520174,Cc1c(Cl)c(ccc1\N=C\2/OC[C@@H]3[C@@H](O)CCN23)C#N,0.3
AR,3B65,CHEMBL484726,Cc1c(Cl)c(ccc1\N=C\2/O[C@H]([C@@H]3[C@@H](O)CCN23)C(F)(F)F)C#N,0.3
AR,3B65,CHEMBL3765171,Cc1c(Cl)c(ccc1N[C@@H]2CCC[C@]2(C)O)C#N,0.68
AR,3B65,CHEMBL483745,CC(C)[C@@H]1O\C(=N/c2ccc(C#N)c(Cl)c2C)\N3CC[C@@H](O)[C@@H]13,0.7
AR,3B65,CHEMBL484919,Cc1c(Cl)c(ccc1\N=C\2/OC[C@@H]3[C@H](O)CCN23)C#N,0.8
AR,3B65,CHEMBL491,CC(C)(O)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+](=O)[O-],2.0
AR,3B65,CHEMBL235346,CC(C)CN(CC(F)(F)F)c1ccc2NC(=O)C=C(C)c2c1,12.0
AR,3B65,CHEMBL237472,CC(C)(C)CN(CC(F)(F)F)c1ccc2NC(=O)C=C(c2c1)C(F)(F)F,12.0
AR,3B65,CHEMBL48159,C[C@@](O)(CBr)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+](=O)[O-],16.5
AR,3B65,CHEMBL227645,CC(C)CN1CCOc2cc3NC(=O)C=C(c3cc12)C(F)(F)F,17.0
AR,3B65,CHEMBL3706911,CC(C)(C)CNc1ccc2NC(=O)C=C(c2c1)C(F)(F)F,56.0
AR,3B65,CHEMBL3706910,CC(C)CNc1ccc2NC(=O)C=C(c2c1)C(F)(F)F,59.0
AR,3B65,CHEMBL3706881,CC(C)CNc1ccc2C(=CC(=O)Nc2c1)C(F)(F)F,65.0
AR,3B65,CHEMBL63560,C[C@](O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc2ccc(C#N)c(c2)C(F)(F)F,70.0
AR,3B65,CHEMBL49615,C[C@](O)(CBr)C(=O)Nc1ccc(N)c(c1)C(F)(F)F,80.9
AR,3B65,CHEMBL3706882,CC(C)(C)CNc1ccc2C(=CC(=O)Nc2c1)C(F)(F)F,134.0
AR,3B65,CHEMBL3706901,CC(C)CNc1cc2NC(=O)C=C(c2cc1C)C(F)(F)F,650.0
AR,3B66,CHEMBL296323,C[C@](O)(CBr)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+](=O)[O-],0.3
AR,3B66,CHEMBL3623125,C[C@]12C[C@@H](NS(=O)(=O)c3ccccc3F)[C@](C)(O1)[C@H]4[C@@H]2C(=O)N(C4=O)c5ccc(C#N)c(c5)C(F)(F)F,1.0
AR,3B66,CHEMBL3623127,CCS(=O)(=O)N[C@@H]1C[C@@]2(C)O[C@]1(C)[C@H]3[C@@H]2C(=O)N(C3=O)c4ccc(C#N)c(c4)C(F)(F)F,1.7
AR,3B66,CHEMBL3623126,C[C@]12C[C@@H](NS(=O)(=O)c3cccnc3)[C@](C)(O1)[C@H]4[C@@H]2C(=O)N(C4=O)c5ccc(C#N)c(c5)C(F)(F)F,2.0
AR,3B66,CHEMBL491,CC(C)(O)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+](=O)[O-],2.0
AR,3B66,CHEMBL230694,Cc1c(ccc(C#N)c1C(F)(F)F)N2C(=O)[C@@H]3[C@H](O)CCN3C2=O,2.9
AR,3B66,CHEMBL3623119,CCC(=O)N[C@@H]1C[C@@]2(C)O[C@]1(C)[C@H]3[C@@H]2C(=O)N(C3=O)c4ccc(C#N)c(c4)C(F)(F)F,3.0
AR,3B66,CHEMBL397217,CCc1c(ccc(C#N)c1C(F)(F)F)N2C(=O)[C@@H]3[C@H](O)CCN3C2=O,3.3
AR,3B66,CHEMBL1210152,C[C@]12CN(C[C@](C)(O1)[C@H]3[C@@H]2C(=O)N(C3=O)c4ccc(C#N)c(c4)C(F)(F)F)c5cc(Cl)ncn5,3.5
AR,3B66,CHEMBL1210910,CON1C[C@@]2(C)O[C@@](C)(C1)[C@H]3[C@@H]2C(=O)N(C3=O)c4ccc(C#N)c(c4)C(F)(F)F,3.7
AR,3B66,CHEMBL197595,C[C@@H]1CN([C@@H](C)CN1C(=O)Nc2ccc(nc2)C(F)(F)F)c3ccc(C#N)c(c3)C(F)(F)F,4.6
AR,3B66,CHEMBL1209973,CCOC(=O)N1C[C@@]2(C)O[C@@](C)(C1)[C@H]3[C@@H]2C(=O)N(C3=O)c4ccc(C#N)c(c4)C(F)(F)F,5.7
AR,3B66,CHEMBL1210214,C[C@]12CN(C[C@](C)(O1)[C@H]3[C@@H]2C(=O)N(C3=O)c4ccc(C#N)c(c4)C(F)(F)F)c5ncccn5,6.1
AR,3B66,CHEMBL1210033,CCCOC(=O)N1C[C@@]2(C)O[C@@](C)(C1)[C@H]3[C@@H]2C(=O)N(C3=O)c4ccc(C#N)c(c4)C(F)(F)F,6.6
AR,3B66,CHEMBL3623122,CN1CCN(CC1)OC(=O)N[C@@H]2C[C@@]3(C)O[C@]2(C)[C@H]4[C@@H]3C(=O)N(C4=O)c5ccc(C#N)c(c5)C(F)(F)F,7.0
AR,3B66,CHEMBL388421,O[C@@H]1CCN2[C@@H]1C(=O)N(C2=O)c3ccc(C#N)c(c3)C(F)(F)F,7.8
AR,3B66,CHEMBL48159,C[C@@](O)(CBr)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+](=O)[O-],16.5
AR,3B66,CHEMBL63560,C[C@](O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc2ccc(C#N)c(c2)C(F)(F)F,70.0
AR,3B66,CHEMBL49615,C[C@](O)(CBr)C(=O)Nc1ccc(N)c(c1)C(F)(F)F,80.9
AR,3B66,CHEMBL3588968,CNC(=O)c1ccc(cc1F)N2CCC(=O)N(C2=S)c3ccc(C#N)c(c3)C(F)(F)F,575.6
AR,3B67,CHEMBL296323,C[C@](O)(CBr)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+](=O)[O-],0.3
AR,3B67,CHEMBL491,CC(C)(O)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+](=O)[O-],2.0
AR,3B67,CHEMBL197595,C[C@@H]1CN([C@@H](C)CN1C(=O)Nc2ccc(nc2)C(F)(F)F)c3ccc(C#N)c(c3)C(F)(F)F,4.6
AR,3B67,CHEMBL188297,[O-][N+](=O)c1ccc(cc1C(F)(F)F)N2C(=O)[C@@H]3[C@@H]4CC[C@@H](C4)[C@@H]3C2=O,5.0
AR,3B67,CHEMBL237682,OCCN(CC(F)(F)F)c1ccc2NC(=O)C=C(c2c1)C(F)(F)F,6.6
AR,3B67,CHEMBL227590,CCCN1CCOc2cc3NC(=O)C=C(c3cc12)C(F)(F)F,9.6
AR,3B67,CHEMBL237472,CC(C)(C)CN(CC(F)(F)F)c1ccc2NC(=O)C=C(c2c1)C(F)(F)F,12.0
AR,3B67,CHEMBL235346,CC(C)CN(CC(F)(F)F)c1ccc2NC(=O)C=C(C)c2c1,12.0
AR,3B67,CHEMBL237261,CCCN(CC(F)(F)F)c1ccc2NC(=O)C=C(c2c1)C(F)(F)F,12.0
AR,3B67,CHEMBL48159,C[C@@](O)(CBr)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+](=O)[O-],16.5
AR,3B67,CHEMBL227645,CC(C)CN1CCOc2cc3NC(=O)C=C(c3cc12)C(F)(F)F,17.0
AR,3B67,CHEMBL3706928,CCOC(=O)CN(CC(F)(F)F)c1ccc2NC(=O)C=C(c2c1)C(F)(F)F,19.0
AR,3B67,CHEMBL1165497,Cc1ccc(cc1)C(=O)C[C@@H](Nc2ccc(cc2)[N+](=O)[O-])c3cccc(F)c3,24.2
AR,3B67,CHEMBL237681,FC(F)(F)CN(CC(F)(F)C(F)(F)F)c1ccc2NC(=O)C=C(c2c1)C(F)(F)F,31.0
AR,3B67,CHEMBL393864,CCCCN(CC(F)(F)F)c1ccc2NC(=O)C=C(c2c1)C(F)(F)F,33.0
AR,3B67,CHEMBL3706911,CC(C)(C)CNc1ccc2NC(=O)C=C(c2c1)C(F)(F)F,56.0
AR,3B67,CHEMBL3706910,CC(C)CNc1ccc2NC(=O)C=C(c2c1)C(F)(F)F,59.0
AR,3B67,CHEMBL63560,C[C@](O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc2ccc(C#N)c(c2)C(F)(F)F,70.0
AR,3B67,CHEMBL49615,C[C@](O)(CBr)C(=O)Nc1ccc(N)c(c1)C(F)(F)F,80.9
AR,3B67,CHEMBL1164158,Cc1ccc(cc1)C(=O)C[C@H](Nc2ccc(cc2)[N+](=O)[O-])c3cccc(F)c3,342.0
AR,3B68,CHEMBL296323,C[C@](O)(CBr)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+](=O)[O-],0.3
AR,3B68,CHEMBL491,CC(C)(O)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+](=O)[O-],2.0
AR,3B68,CHEMBL197595,C[C@@H]1CN([C@@H](C)CN1C(=O)Nc2ccc(nc2)C(F)(F)F)c3ccc(C#N)c(c3)C(F)(F)F,4.6
AR,3B68,CHEMBL188297,[O-][N+](=O)c1ccc(cc1C(F)(F)F)N2C(=O)[C@@H]3[C@@H]4CC[C@@H](C4)[C@@H]3C2=O,5.0
AR,3B68,CHEMBL237682,OCCN(CC(F)(F)F)c1ccc2NC(=O)C=C(c2c1)C(F)(F)F,6.6
AR,3B68,CHEMBL227590,CCCN1CCOc2cc3NC(=O)C=C(c3cc12)C(F)(F)F,9.6
AR,3B68,CHEMBL237472,CC(C)(C)CN(CC(F)(F)F)c1ccc2NC(=O)C=C(c2c1)C(F)(F)F,12.0
AR,3B68,CHEMBL235346,CC(C)CN(CC(F)(F)F)c1ccc2NC(=O)C=C(C)c2c1,12.0
AR,3B68,CHEMBL237261,CCCN(CC(F)(F)F)c1ccc2NC(=O)C=C(c2c1)C(F)(F)F,12.0
AR,3B68,CHEMBL48159,C[C@@](O)(CBr)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+](=O)[O-],16.5
AR,3B68,CHEMBL227645,CC(C)CN1CCOc2cc3NC(=O)C=C(c3cc12)C(F)(F)F,17.0
AR,3B68,CHEMBL3706928,CCOC(=O)CN(CC(F)(F)F)c1ccc2NC(=O)C=C(c2c1)C(F)(F)F,19.0
AR,3B68,CHEMBL1165497,Cc1ccc(cc1)C(=O)C[C@@H](Nc2ccc(cc2)[N+](=O)[O-])c3cccc(F)c3,24.2
AR,3B68,CHEMBL237681,FC(F)(F)CN(CC(F)(F)C(F)(F)F)c1ccc2NC(=O)C=C(c2c1)C(F)(F)F,31.0
AR,3B68,CHEMBL393864,CCCCN(CC(F)(F)F)c1ccc2NC(=O)C=C(c2c1)C(F)(F)F,33.0
AR,3B68,CHEMBL3706911,CC(C)(C)CNc1ccc2NC(=O)C=C(c2c1)C(F)(F)F,56.0
AR,3B68,CHEMBL3706910,CC(C)CNc1ccc2NC(=O)C=C(c2c1)C(F)(F)F,59.0
AR,3B68,CHEMBL63560,C[C@](O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc2ccc(C#N)c(c2)C(F)(F)F,70.0
AR,3B68,CHEMBL49615,C[C@](O)(CBr)C(=O)Nc1ccc(N)c(c1)C(F)(F)F,80.9
AR,3B68,CHEMBL1164158,Cc1ccc(cc1)C(=O)C[C@H](Nc2ccc(cc2)[N+](=O)[O-])c3cccc(F)c3,342.0
AR,3RLJ,CHEMBL296323,C[C@](O)(CBr)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+](=O)[O-],0.3
AR,3RLJ,CHEMBL3623125,C[C@]12C[C@@H](NS(=O)(=O)c3ccccc3F)[C@](C)(O1)[C@H]4[C@@H]2C(=O)N(C4=O)c5ccc(C#N)c(c5)C(F)(F)F,1.0
AR,3RLJ,CHEMBL3623127,CCS(=O)(=O)N[C@@H]1C[C@@]2(C)O[C@]1(C)[C@H]3[C@@H]2C(=O)N(C3=O)c4ccc(C#N)c(c4)C(F)(F)F,1.7
AR,3RLJ,CHEMBL491,CC(C)(O)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+](=O)[O-],2.0
AR,3RLJ,CHEMBL3623126,C[C@]12C[C@@H](NS(=O)(=O)c3cccnc3)[C@](C)(O1)[C@H]4[C@@H]2C(=O)N(C4=O)c5ccc(C#N)c(c5)C(F)(F)F,2.0
AR,3RLJ,CHEMBL230694,Cc1c(ccc(C#N)c1C(F)(F)F)N2C(=O)[C@@H]3[C@H](O)CCN3C2=O,2.9
AR,3RLJ,CHEMBL3623119,CCC(=O)N[C@@H]1C[C@@]2(C)O[C@]1(C)[C@H]3[C@@H]2C(=O)N(C3=O)c4ccc(C#N)c(c4)C(F)(F)F,3.0
AR,3RLJ,CHEMBL397217,CCc1c(ccc(C#N)c1C(F)(F)F)N2C(=O)[C@@H]3[C@H](O)CCN3C2=O,3.3
